"Order ID","Flavor","Category","$ Sales","Date Ordered","Date Delivered","Distribution Center","New Customer?","Service Satisfaction Rating","Product Satisfaction Rating",""
"97914","Apple","Smoothies","484.65","6/20/2019","6/22/2019","MS","No","","1",""
"97914","Grape","Juices","924.11","6/20/2019","6/22/2019","MS","No","","5",""
"97927","Grape","Juices","348.41","6/21/2019","6/23/2019","ID","No","4","5",""
"97927","Orange","Juices","1725.64","6/21/2019","6/23/2019","ID","No","","2",""
"97930","Carrot","Juices","913.78","6/21/2019","6/23/2019","MS","No","","3",""
"97934","Cucumber","Smoothies","1149.05","6/21/2019","6/23/2019","NE","No","4","",""
"97934","Apple","Juices","151.62","6/21/2019","6/23/2019","NE","No","5","4",""
"97940","Celery","Smoothies","181.14","6/21/2019","6/23/2019","WV","No","4","4",""
"97942","Apple","Smoothies","443.96","6/22/2019","6/24/2019","ID","No","","4",""
"97943","Apple","Juices","940.08","6/22/2019","6/24/2019","ID","No","","",""
"97953","Orange","Juices","1663.78","6/22/2019","6/24/2019","WV","No","","",""
"97967","Carrot","Smoothies","1008.98","6/23/2019","6/25/2019","RI","No","1","",""
"97968","Celery","Smoothies","459.17","6/23/2019","6/25/2019","RI","Yes","1","5",""
"97977","Grape","Juices","1506.63","6/24/2019","6/26/2019","MS","No","4","5",""
"97977","Orange","Smoothies","647.98","6/24/2019","6/26/2019","MS","No","4","",""
"97979","Pear","Juices","949.56","6/24/2019","6/26/2019","ND","No","4","2",""
"97983","Carrot","Juices","839.82","6/24/2019","6/26/2019","NE","No","4","",""
"97984","Apple","Juices","391.05","6/24/2019","6/26/2019","NE","No","4","1",""
"98019","Tomato","Smoothies","121.17","6/26/2019","6/28/2019","NE","Yes","2","2",""
"98025","Grape","Juices","1705.32","6/26/2019","6/28/2019","RI","No","2","",""
"92987","Orange","Juices","236.55","3/30/2018","4/2/2018","NE","Yes","1","",""
"98047","Pear","Smoothies","383.43","6/28/2019","6/30/2019","MS","Yes","","5",""
"98047","Orange","Smoothies","632.83","6/28/2019","6/30/2019","MS","Yes","","4",""
"98047","Celery","Juices","221.49","6/28/2019","6/30/2019","MS","Yes","","",""
"98049","Tomato","Juices","20.05","6/28/2019","6/30/2019","ND","No","3","5",""
"98049","Apple","Juices","388.93","6/28/2019","6/30/2019","ND","No","","3",""
"98051","Apple","Smoothies","234.86","6/28/2019","6/30/2019","NE","No","","5",""
"98057","Apple","Juices","1400.30","6/28/2019","6/30/2019","RI","No","","",""
"98164","Carrot","Juices","699.47","7/6/2019","7/8/2019","MS","Yes","","",""
"98169","Apple","Juices","819.82","7/6/2019","7/8/2019","NE","No","","5",""
"98169","Tomato","Smoothies","1537.00","7/6/2019","7/8/2019","NE","No","1","",""
"98172","Orange","Juices","357.21","7/6/2019","7/8/2019","RI","Yes","","3",""
"98174","Apple","Smoothies","237.82","7/6/2019","7/8/2019","WV","Yes","","2",""
"98174","Orange","Juices","1790.02","7/6/2019","7/8/2019","WV","Yes","","",""
"98178","Carrot","Smoothies","839.10","7/7/2019","7/9/2019","MS","No","","1",""
"98194","Orange","Juices","794.89","7/8/2019","7/10/2019","ND","Yes","","4",""
"98194","Apple","Smoothies","579.34","7/8/2019","7/10/2019","ND","Yes","","4",""
"98216","Apple","Juices","1872.99","7/9/2019","7/11/2019","NE","No","","",""
"98233","Apple","Juices","444.53","7/10/2019","7/12/2019","NM","No","","3",""
"98261","Pear","Juices","834.44","7/12/2019","7/14/2019","WV","No","4","2",""
"98261","Orange","Smoothies","213.67","7/12/2019","7/14/2019","WV","No","4","5",""
"98300","Grape","Smoothies","1818.71","7/15/2019","7/17/2019","RI","No","2","",""
"98300","Orange","Smoothies","708.06","7/15/2019","7/17/2019","RI","No","3","3",""
"98302","Apple","Juices","1726.88","7/15/2019","7/17/2019","WV","No","3","",""
"98306","Cucumber","Smoothies","741.02","7/16/2019","7/18/2019","ID","No","1","5",""
"98333","Carrot","Juices","1261.53","7/18/2019","7/20/2019","MS","No","5","",""
"98334","Pear","Smoothies","1586.26","7/18/2019","7/20/2019","MS","No","5","",""
"98339","Grape","Juices","514.48","7/18/2019","7/20/2019","NE","No","5","3",""
"98343","Pear","Juices","775.39","7/18/2019","7/20/2019","NM","Yes","5","5",""
"98344","Orange","Smoothies","687.89","7/18/2019","7/20/2019","NM","No","5","",""
"98344","Tomato","Juices","1632.75","7/18/2019","7/20/2019","NM","No","5","",""
"98353","Apple","Smoothies","1001.24","7/19/2019","7/21/2019","MS","No","4","",""
"98353","Orange","Smoothies","1796.46","7/19/2019","7/21/2019","MS","No","3","",""
"98353","Pear","Juices","1833.41","7/19/2019","7/21/2019","MS","No","3","",""
"98353","Celery","Juices","1637.98","7/19/2019","7/21/2019","MS","No","5","",""
"98363","Cucumber","Juices","1125.87","7/19/2019","7/21/2019","WV","No","4","",""
"98363","Celery","Juices","1519.71","7/19/2019","7/21/2019","WV","No","5","",""
"98365","Celery","Smoothies","1434.64","7/20/2019","7/22/2019","ID","No","1","",""
"98373","Pear","Smoothies","1833.72","7/20/2019","7/22/2019","NE","No","1","",""
"98440","Pear","Juices","279.70","7/25/2019","7/27/2019","RI","No","5","3",""
"98440","Celery","Smoothies","1290.25","7/25/2019","7/27/2019","RI","No","5","5",""
"98459","Apple","Juices","383.06","7/27/2019","7/29/2019","ID","No","1","2",""
"93037","Orange","Juices","663.17","4/4/2018","4/7/2018","NE","Yes","4","5",""
"98476","Pear","Smoothies","685.91","7/28/2019","7/30/2019","MS","No","3","5",""
"98476","Carrot","Juices","1860.21","7/28/2019","7/30/2019","MS","No","1","",""
"98477","Orange","Juices","952.68","7/28/2019","7/30/2019","MS","Yes","","",""
"98479","Beet","Smoothies","1181.55","7/28/2019","7/30/2019","ND","Yes","1","",""
"98485","Tomato","Juices","753.41","7/28/2019","7/30/2019","NE","No","1","4",""
"98486","Carrot","Juices","1527.94","7/28/2019","7/30/2019","NE","No","1","",""
"93038","Orange","Juices","286.58","4/4/2018","4/7/2018","NM","Yes","4","",""
"98490","Tomato","Juices","79.98","7/28/2019","7/30/2019","NM","Yes","1","5",""
"98490","Orange","Smoothies","550.50","7/28/2019","7/30/2019","NM","Yes","1","4",""
"98490","Orange","Smoothies","435.96","7/28/2019","7/30/2019","NM","Yes","4","",""
"98497","Grape","Smoothies","1158.35","7/29/2019","7/31/2019","MS","No","","2",""
"98504","Tomato","Smoothies","1429.20","7/29/2019","7/31/2019","NM","No","2","",""
"98510","Carrot","Juices","103.54","7/30/2019","8/1/2019","ID","No","3","",""
"98511","Grape","Juices","1605.93","7/30/2019","8/1/2019","ID","Yes","1","",""
"98511","Grape","Juices","1194.52","7/30/2019","8/1/2019","ID","Yes","5","5",""
"98515","Cucumber","Juices","825.77","7/30/2019","8/1/2019","MS","No","3","",""
"98516","Orange","Smoothies","525.26","7/30/2019","8/1/2019","MS","No","3","",""
"98516","Pear","Smoothies","596.92","7/30/2019","8/1/2019","MS","No","5","4",""
"98518","Pear","Juices","70.75","7/30/2019","8/1/2019","ND","Yes","3","5",""
"98518","Carrot","Smoothies","264.77","7/30/2019","8/1/2019","ND","Yes","5","3",""
"98521","Cucumber","Smoothies","638.65","7/30/2019","8/1/2019","NE","No","3","3",""
"98525","Beet","Smoothies","574.18","7/30/2019","8/1/2019","NM","No","3","",""
"98525","Grape","Smoothies","280.62","7/30/2019","8/1/2019","NM","No","3","",""
"98525","Tomato","Smoothies","221.86","7/30/2019","8/1/2019","NM","No","1","1",""
"98525","Celery","Smoothies","1537.26","7/30/2019","8/1/2019","NM","No","4","2",""
"98608","Pear","Juices","1889.87","8/9/2019","8/11/2019","NE","No","2","",""
"98610","Pear","Juices","262.32","8/9/2019","8/11/2019","NE","No","2","",""
"93232","Orange","Juices","383.55","4/20/2018","4/23/2018","ND","No","3","5",""
"98640","Celery","Smoothies","47.29","8/11/2019","8/13/2019","ND","No","4","2",""
"93232","Orange","Juices","511.31","4/20/2018","4/23/2018","ND","No","3","",""
"98650","Apple","Smoothies","99.20","8/12/2019","8/14/2019","MS","No","","5",""
"98652","Orange","Smoothies","1464.52","8/12/2019","8/14/2019","MS","No","1","",""
"98652","Grape","Smoothies","1797.10","8/12/2019","8/14/2019","MS","No","","",""
"98653","Orange","Smoothies","1033.91","8/12/2019","8/14/2019","ND","No","","",""
"98653","Carrot","Juices","1023.24","8/12/2019","8/14/2019","ND","No","1","4",""
"98657","Apple","Juices","1443.45","8/12/2019","8/14/2019","NE","No","","",""
"98657","Tomato","Juices","872.17","8/12/2019","8/14/2019","NE","No","3","2",""
"93281","Orange","Juices","1023.82","4/25/2018","4/28/2018","ID","Yes","5","",""
"98657","Grape","Juices","1271.25","8/12/2019","8/14/2019","NE","No","3","5",""
"98660","Carrot","Juices","660.79","8/12/2019","8/14/2019","NM","No","3","",""
"98670","Orange","Smoothies","127.69","8/13/2019","8/15/2019","MS","No","","3",""
"98684","Grape","Juices","444.25","8/13/2019","8/15/2019","WV","No","5","5",""
"98684","Pear","Juices","381.55","8/13/2019","8/15/2019","WV","No","5","",""
"98684","Celery","Juices","802.62","8/13/2019","8/15/2019","WV","No","5","3",""
"98684","Grape","Juices","483.28","8/13/2019","8/15/2019","WV","No","5","5",""
"98684","Apple","Juices","1094.26","8/13/2019","8/15/2019","WV","No","4","",""
"98697","Tomato","Juices","1984.43","8/15/2019","8/17/2019","ID","No","2","",""
"98718","Apple","Smoothies","958.39","8/16/2019","8/18/2019","ID","Yes","3","",""
"98720","Cucumber","Smoothies","258.35","8/16/2019","8/18/2019","NM","No","3","5",""
"98722","Pear","Smoothies","1349.07","8/16/2019","8/18/2019","RI","No","3","2",""
"98729","Pear","Juices","1005.64","8/17/2019","8/19/2019","RI","No","5","",""
"98731","Pear","Smoothies","779.36","8/17/2019","8/19/2019","WV","Yes","5","5",""
"98740","Orange","Juices","1519.78","8/18/2019","8/20/2019","NE","No","","5",""
"98751","Apple","Smoothies","1250.62","8/19/2019","8/21/2019","ND","Yes","","2",""
"98803","Cucumber","Juices","1523.15","8/25/2019","8/27/2019","MS","Yes","","",""
"98810","Apple","Juices","595.41","8/25/2019","8/27/2019","WV","Yes","","2",""
"98824","Beet","Juices","102.60","8/27/2019","8/29/2019","ND","Yes","3","5",""
"98828","Celery","Juices","1660.46","8/27/2019","8/29/2019","NE","No","4","",""
"98828","Grape","Smoothies","1933.72","8/27/2019","8/29/2019","NE","No","4","",""
"98831","Pear","Smoothies","1975.77","8/27/2019","8/29/2019","RI","No","3","",""
"98832","Cucumber","Smoothies","782.33","8/27/2019","8/29/2019","RI","No","3","",""
"98845","Celery","Smoothies","1661.62","8/29/2019","8/31/2019","MS","No","","",""
"98845","Pear","Juices","1943.83","8/29/2019","8/31/2019","MS","No","","",""
"98849","Apple","Smoothies","1702.37","8/29/2019","8/31/2019","NE","No","","",""
"98876","Carrot","Juices","1004.22","8/31/2019","9/2/2019","ND","No","2","2",""
"98937","Pear","Juices","1756.16","9/4/2019","9/6/2019","ID","Yes","4","",""
"98938","Cucumber","Juices","1605.78","9/4/2019","9/6/2019","ID","No","4","",""
"98938","Grape","Smoothies","1122.13","9/4/2019","9/6/2019","ID","No","4","",""
"98942","Celery","Smoothies","46.15","9/4/2019","9/6/2019","ND","Yes","2","5",""
"98942","Tomato","Smoothies","838.08","9/4/2019","9/6/2019","ND","Yes","4","5",""
"98942","Apple","Smoothies","60.62","9/4/2019","9/6/2019","ND","Yes","4","3",""
"98942","Orange","Smoothies","1146.06","9/4/2019","9/6/2019","ND","Yes","4","",""
"98943","Apple","Juices","1126.95","9/4/2019","9/6/2019","NE","Yes","4","2",""
"98943","Beet","Juices","18.14","9/4/2019","9/6/2019","NE","Yes","4","5",""
"98944","Carrot","Smoothies","103.32","9/4/2019","9/6/2019","NE","Yes","2","4",""
"98944","Beet","Juices","728.89","9/4/2019","9/6/2019","NE","Yes","2","3",""
"98944","Carrot","Juices","1658.70","9/4/2019","9/6/2019","NE","Yes","2","",""
"98945","Carrot","Smoothies","1752.57","9/4/2019","9/6/2019","NE","No","2","",""
"98947","Apple","Smoothies","1665.13","9/4/2019","9/6/2019","NM","Yes","4","",""
"98948","Cucumber","Smoothies","1977.14","9/4/2019","9/6/2019","NM","No","2","",""
"98952","Carrot","Juices","222.96","9/4/2019","9/6/2019","RI","No","4","3",""
"98952","Cucumber","Smoothies","1658.43","9/4/2019","9/6/2019","RI","No","4","",""
"98953","Celery","Juices","561.71","9/4/2019","9/6/2019","WV","Yes","4","5",""
"98953","Grape","Smoothies","1624.82","9/4/2019","9/6/2019","WV","Yes","2","",""
"93281","Orange","Juices","260.72","4/25/2018","4/28/2018","ID","Yes","5","",""
"98974","Orange","Smoothies","1236.13","9/6/2019","9/8/2019","ND","No","","",""
"98976","Orange","Juices","1004.87","9/6/2019","9/8/2019","NE","Yes","","",""
"98990","Carrot","Juices","831.09","9/7/2019","9/9/2019","NM","No","4","",""
"99029","Beet","Smoothies","1140.01","9/12/2019","9/14/2019","ID","Yes","4","2",""
"99029","Cucumber","Juices","900.12","9/12/2019","9/14/2019","ID","Yes","4","",""
"93302","Orange","Juices","820.99","4/25/2018","4/28/2018","WV","No","5","",""
"99032","Orange","Smoothies","556.06","9/12/2019","9/14/2019","NE","No","","5",""
"99032","Tomato","Juices","568.55","9/12/2019","9/14/2019","NE","No","5","3",""
"99032","Pear","Smoothies","262.01","9/12/2019","9/14/2019","NE","No","5","",""
"99033","Orange","Juices","245.33","9/12/2019","9/14/2019","NM","No","","",""
"99036","Pear","Juices","1446.81","9/12/2019","9/14/2019","WV","Yes","4","",""
"99036","Pear","Juices","1622.01","9/12/2019","9/14/2019","WV","Yes","4","",""
"99041","Cucumber","Smoothies","1353.06","9/14/2019","9/16/2019","ID","No","4","",""
"99042","Cucumber","Juices","1435.19","9/14/2019","9/16/2019","ID","Yes","4","",""
"99042","Cucumber","Juices","313.71","9/14/2019","9/16/2019","ID","Yes","4","2",""
"99043","Grape","Smoothies","1354.84","9/14/2019","9/16/2019","ID","No","4","",""
"99043","Beet","Juices","1913.12","9/14/2019","9/16/2019","ID","No","3","",""
"99044","Cucumber","Juices","1005.95","9/14/2019","9/16/2019","ID","Yes","3","",""
"99048","Grape","Smoothies","1096.14","9/14/2019","9/16/2019","MS","No","","",""
"99050","Carrot","Juices","1702.81","9/14/2019","9/16/2019","ND","No","3","",""
"93369","Orange","Juices","1210.11","5/1/2018","5/4/2018","RI","No","1","5",""
"99054","Carrot","Smoothies","1714.35","9/14/2019","9/16/2019","NE","No","2","",""
"99054","Carrot","Smoothies","1764.96","9/14/2019","9/16/2019","NE","No","2","",""
"99059","Cucumber","Juices","181.75","9/14/2019","9/16/2019","RI","No","3","4",""
"93413","Orange","Juices","1366.40","5/5/2018","5/8/2018","ID","No","4","",""
"99060","Apple","Juices","119.77","9/14/2019","9/16/2019","WV","No","","2",""
"99060","Cucumber","Juices","688.73","9/14/2019","9/16/2019","WV","No","2","",""
"99086","Beet","Smoothies","61.57","9/17/2019","9/19/2019","ND","No","3","3",""
"99087","Apple","Smoothies","1578.31","9/17/2019","9/19/2019","NE","Yes","3","",""
"99088","Grape","Smoothies","1059.38","9/17/2019","9/19/2019","NM","No","3","3",""
"99101","Celery","Smoothies","1868.42","9/18/2019","9/20/2019","ND","No","5","",""
"99107","Beet","Juices","557.51","9/18/2019","9/20/2019","NM","No","5","5",""
"99107","Apple","Juices","1409.01","9/18/2019","9/20/2019","NM","No","5","",""
"99116","Carrot","Smoothies","1763.05","9/19/2019","9/21/2019","ID","No","1","",""
"93526","Orange","Juices","1338.43","5/14/2018","5/17/2018","WV","Yes","5","",""
"99117","Orange","Smoothies","732.10","9/19/2019","9/21/2019","ID","No","1","3",""
"99117","Cucumber","Smoothies","1299.24","9/19/2019","9/21/2019","ID","No","1","4",""
"99117","Celery","Juices","407.60","9/19/2019","9/21/2019","ID","No","2","",""
"99119","Apple","Smoothies","510.52","9/19/2019","9/21/2019","MS","No","","",""
"99122","Tomato","Smoothies","85.92","9/19/2019","9/21/2019","ND","Yes","1","4",""
"99127","Apple","Smoothies","36.77","9/19/2019","9/21/2019","RI","Yes","1","2",""
"99129","Tomato","Juices","1772.78","9/20/2019","9/22/2019","ID","No","5","",""
"99129","Apple","Juices","453.63","9/20/2019","9/22/2019","ID","No","5","",""
"99132","Apple","Smoothies","679.87","9/20/2019","9/22/2019","NE","No","5","5",""
"99133","Carrot","Juices","864.56","9/20/2019","9/22/2019","NM","No","5","5",""
"99145","Orange","Smoothies","256.13","9/21/2019","9/23/2019","NM","Yes","4","5",""
"99145","Cucumber","Juices","1397.62","9/21/2019","9/23/2019","NM","Yes","4","",""
"99145","Beet","Smoothies","783.33","9/21/2019","9/23/2019","NM","Yes","1","",""
"99146","Cucumber","Juices","609.15","9/21/2019","9/23/2019","RI","Yes","4","2",""
"99146","Apple","Smoothies","1184.89","9/21/2019","9/23/2019","RI","Yes","2","",""
"99146","Carrot","Smoothies","799.21","9/21/2019","9/23/2019","RI","Yes","2","3",""
"99146","Pear","Smoothies","433.18","9/21/2019","9/23/2019","RI","Yes","1","",""
"99146","Grape","Juices","1115.10","9/21/2019","9/23/2019","RI","Yes","1","",""
"99146","Apple","Smoothies","1538.74","9/21/2019","9/23/2019","RI","Yes","1","",""
"99152","Pear","Smoothies","625.08","9/22/2019","9/24/2019","ID","Yes","1","",""
"99152","Grape","Juices","189.29","9/22/2019","9/24/2019","ID","Yes","1","",""
"99155","Apple","Smoothies","1293.35","9/22/2019","9/24/2019","ND","No","","5",""
"99158","Apple","Juices","1439.50","9/22/2019","9/24/2019","NM","No","","",""
"99194","Grape","Smoothies","1671.90","9/25/2019","9/27/2019","WV","No","4","5",""
"99218","Tomato","Juices","1582.25","9/28/2019","9/30/2019","ID","No","5","",""
"93720","Orange","Juices","314.25","6/1/2018","6/4/2018","WV","Yes","1","",""
"99219","Beet","Juices","1858.86","9/28/2019","9/30/2019","ID","No","3","",""
"99222","Apple","Smoothies","958.09","9/28/2019","9/30/2019","ND","No","5","2",""
"99222","Beet","Juices","1222.78","9/28/2019","9/30/2019","ND","No","2","",""
"99228","Grape","Juices","1606.32","9/28/2019","9/30/2019","NM","Yes","2","",""
"99228","Cucumber","Smoothies","1500.70","9/28/2019","9/30/2019","NM","Yes","2","",""
"99231","Pear","Juices","143.54","9/28/2019","9/30/2019","WV","No","5","2",""
"99231","Apple","Smoothies","1131.65","9/28/2019","9/30/2019","WV","No","4","",""
"99234","Cucumber","Smoothies","173.57","9/29/2019","10/1/2019","ID","No","3","5",""
"99243","Apple","Juices","1373.26","9/29/2019","10/1/2019","NM","No","3","",""
"99243","Apple","Juices","1552.97","9/29/2019","10/1/2019","NM","No","","",""
"99245","Cucumber","Juices","654.48","9/29/2019","10/1/2019","RI","Yes","3","3",""
"99248","Grape","Smoothies","1312.69","9/29/2019","10/1/2019","WV","No","3","",""
"99248","Cucumber","Smoothies","526.45","9/29/2019","10/1/2019","WV","No","1","5",""
"93748","Orange","Juices","40.75","6/7/2018","6/10/2018","ID","Yes","2","",""
"99252","Grape","Smoothies","553.00","9/30/2019","10/2/2019","NM","No","5","4",""
"99260","Apple","Smoothies","85.52","10/1/2019","10/3/2019","WV","No","5","4",""
"99269","Pear","Juices","1312.28","10/3/2019","10/5/2019","ND","No","2","",""
"99342","Pear","Smoothies","1913.91","10/7/2019","10/9/2019","MS","No","","",""
"99342","Orange","Juices","1044.05","10/7/2019","10/9/2019","MS","No","","5",""
"99342","Carrot","Juices","1544.49","10/7/2019","10/9/2019","MS","No","5","",""
"99358","Grape","Juices","1192.30","10/8/2019","10/10/2019","ID","Yes","1","3",""
"99358","Grape","Smoothies","19.39","10/8/2019","10/10/2019","ID","Yes","3","3",""
"99363","Grape","Smoothies","1161.72","10/8/2019","10/10/2019","NE","Yes","3","",""
